,ROUTE_ID,COMPANY_CODE,ROUTE_NAMEC,ROUTE_NAMES,ROUTE_NAMEE,ROUTE_TYPE,SERVICE_MODE,SPECIAL_TYPE,JOURNEY_TIME,LOC_START_NAMEC,LOC_START_NAMES,LOC_START_NAMEE,LOC_END_NAMEC,LOC_END_NAMES,LOC_END_NAMEE,HYPERLINK_C,HYPERLINK_S,HYPERLINK_E,FULL_FARE,LAST_UPDATE_DATE,START_DISTRICT,END_DISTRICT,TRAVEL_DISTANCE
1319,1000223,CTB,795X,795X,795X,1,R,0,63,清水灣半島,清水湾半岛,Oscar By The Sea,蘇屋,苏屋,So Uk,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=795X&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=795X&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=795X&dsmode=1&l=1,12.8,2025-01-10,Sai Kung,Sham Shui Po,25982.0
1320,1000225,KMB,24,24,24,1,T,1,42,啟業,启业,KAI YIP,旺角(循環線)(星期一至五下午繁忙時間服務),旺角(循环线)(星期一至五下午繁忙时间服务),MONG KOK (CIRCULAR) (PM Peak Monday to Friday Only),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=24&lang=en,5.8,2024-06-14,Central and Western,Yau Tsim Mong,4095.5158405260745
1321,1000228,KMB,259S,259S,259S,1,T,1,93,屯門 (龍門居),屯门 (龙门居),TUEN MUN (LUNG MUN OASIS),觀塘碼頭,观塘码头,KWUN TONG FERRY,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259S&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259S&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=259S&lang=en,20.8,2023-09-15,Tuen Mun,Kwun Tong,39471.0
1322,1000229,CTB,982C,982C,982C,1,T,1,59,碩門邨,硕门邨,Shek Mun Estate,西灣河,西湾河,Sai Wan Ho,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=982C&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=982C&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=982C&dsmode=1&l=1,24.4,2024-08-16,Sha Tin,Eastern,19784.0
1323,1000230,CTB,1M,1M,1M,1,R,0,26,會展站,会展站,Exhibition Centre Station,黃泥涌峽(循環線),黄泥涌峡(循环线),Wong Nai Chung Gap (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=1M&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=1M&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=1M&dsmode=1&l=1,7.5,2024-09-23,Wan Chai,Wan Chai,4842.0
1324,1000238,KMB,73B,73B,73B,1,T,1,49,全安路(那打素醫院),全安路(那打素医院),CHUEN ON ROAD (NETHERSOLE HOSPITAL),上水站,上水站,SHEUNG SHUI STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=73B&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=73B&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=73B&lang=en,9.6,2023-06-10,Tai Po,North District,10699.0
1325,1000239,KMB,61P,61P,61P,1,T,1,42,掃管笏,扫管笏,SO KWUN WAT,荃灣站,荃湾站,TSUEN WAN STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=61P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=61P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=61P&lang=en,9.6,2023-06-18,Tuen Mun,Tsuen Wan,16019.0
1326,1000240,KMB,960X,960X,960X,1,T,1,100,鰂魚涌(英皇道),鰂鱼涌(英皇道),QUARRY BAY (KING'S ROAD),洪水橋(洪福邨),洪水桥(洪福邨),HUNG SHUI KIU (HUNG FUK ESTATE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=960X&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=960X&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=960X&lang=en,27.0,2024-04-19,Eastern,Yuen Long,40086.0
1327,1000241,CTB,50M,50M,50M,1,R,0,24,和田邨,和田邨,Wo Tin Estate,屯門站(循環線),屯门站(循环线),Tuen Mun Station (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=50M&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=50M&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=50M&dsmode=1&l=1,5.6,2024-07-03,Tuen Mun,Tuen Mun,3402.0
1328,1000242,KMB,67A,67A,67A,1,R,0,57,屯門(寶田邨),屯门(宝田邨),TUEN MUN (PO TIN ESTATE),葵芳(葵翠邨),葵芳(葵翠邨),KWAI FONG (KWAI TSUI ESTATE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=67A&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=67A&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=67A&lang=en,10.8,2025-01-02,Tuen Mun,Kwai Tsing,26921.0
1329,1000243,CTB,50,50,50,1,T,1,71,屯門 (菁田及和田),屯门 (菁田及和田),Tuen Mun (Ching Tin and Wo Tin),尖沙咀(九龍站),尖沙咀(九龙站),Tsim Sha Tsui (Kowloon Station),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=50&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=50&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=50&dsmode=1&l=1,17.7,2025-01-02,Tuen Mun,Yau Tsim Mong,31600.0
1330,1000250,LRTFeeder,K54,K54,K54,1,R,0,22,和田邨,和田邨,Wo Tin Estate,屯門市中心(循環線),屯门市中心(循环线),Tuen Mun Town Centre (Circular),https://www.mtr.com.hk/ch/customer/services/bus_finder_search_box.html,https://www.mtr.com.hk/ch/customer/services/bus_finder_search_box.html,https://www.mtr.com.hk/en/customer/services/bus_finder_search_box.html,5.1,2024-06-24,Tuen Mun,Tuen Mun,3925.0
1331,1000251,CTB,976A,976A,976A,1,T,1,93,落馬洲 (新田),落马洲 (新田),Lok Ma Chau (San Tin),小西灣 (藍灣半島),小西湾 (蓝湾半岛),Siu Sai Wan (Island Resort),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=976A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=976A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=976A&dsmode=1&l=1,27.6,2025-01-02,Yuen Long,Eastern,50990.0
1332,1000252,CTB,930A,930A,930A,1,T,1,42,菲林明道,菲林明道,Fleming Road,荃灣 (愉景新城),荃湾 (愉景新城),Tsuen Wan (Discovery Park),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=930A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=930A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=930A&dsmode=1&l=1,20.8,2023-06-18,Wan Chai,Tsuen Wan,17212.0
1333,1000254,CTB,13,13,13,1,T,1,22,旭龢道,旭龢道,Kotewall Road,金鐘 (添馬街)(不經雪廠街),金钟 (添马街)(不经雪厂街),Admiralty (Tamar Street) (omit Ice House St),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=13&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=13&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=13&dsmode=1&l=1,6.8,2023-06-18,Central and Western,Central and Western,3638.0
1334,1000255,CTB,793,793,793,1,R,0,75,將軍澳工業邨,将军澳工业邨,Tseung Kwan O Industrial Estate,蘇屋,苏屋,So Uk,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=793&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=793&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=793&dsmode=1&l=1,12.8,2025-01-10,Sai Kung,Sham Shui Po,26403.0
1335,1000256,CTB,793,793,793,1,T,1,79,將軍澳工業邨,将军澳工业邨,Tseung Kwan O Industrial Estate,蘇屋(經消防及救護學院),苏屋(经消防及救护学院),So Uk (via Fire and Ambulance Services Academy),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=793&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=793&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=793&dsmode=1&l=1,12.8,2025-01-02,Sai Kung,Sham Shui Po,26403.0
1336,1000263,CTB,91,91,91,1,T,1,47,海怡半島(第18座),海怡半岛(第18座),South Horizons (Block 18),中環碼頭,中环码头,Central (Central Ferry Piers),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=91&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=91&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=91&dsmode=1&l=1,8.0,2025-01-02,Southern District,Central and Western,8782.0
1337,1000264,CTB,91,91,91,1,T,1,43,利東邨,利东邨,Lei Tung Estate,中環碼頭,中环码头,Central (Ferry Piers),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=91&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=91&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=91&dsmode=1&l=1,8.0,2025-01-02,Southern District,Central and Western,7980.0
1338,1000265,KMB,93P,93P,93P,1,T,1,73,寶林,宝林,PO LAM,旺角(柏景灣),旺角(柏景湾),MONG KOK (PARK AVENUE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=93P&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=93P&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=93P&lang=en,10.2,2023-06-10,Sai Kung,Yau Tsim Mong,16431.0
1339,1000267,NLB,37,37,37,1,T,1,14,逸東邨,逸东邨,Yat Tung Estate,迎東邨(不經松滿路及東涌市中心),迎东邨(不经松满路及东涌市中心),Ying Tung Estate (omit Chung Mun Road & Tung Chung Town Centre),http://www.nlb.com.hk/route?q=37,http://www.nlb.com.hk/route?q=37,http://www.nlb.com.hk/route?q=37,3.9,2024-10-02,Islands,Islands,1747.0
1340,1000268,LRTFeeder,K51A,K51A,K51A,1,T,1,38,富泰,富泰,Fu Tai,掃管笏,扫管笏,So Kwun Wat,https://www.mtr.com.hk/ch/customer/services/bus_finder_search_box.html,https://www.mtr.com.hk/ch/customer/services/bus_finder_search_box.html,https://www.mtr.com.hk/en/customer/services/bus_finder_search_box.html,5.1,2024-06-24,Tuen Mun,Tuen Mun,10634.0
1341,1000269,KMB,81K,81K,81K,1,T,1,25,穗禾苑,穗禾苑,SUI WO COURT,新田圍(經駿洋邨),新田围(经骏洋邨),SUN TIN WAI (via Chun Yeung Estate),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=81K&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=81K&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=81K&lang=en,5.2,2023-07-19,Sha Tin,Sha Tin,7100.0
1342,1000276,CTB,11,11,11,1,T,1,29,中環碼頭,中环码头,Central (Ferry Piers),渣甸山(循環線),渣甸山(循环线),Jardine's Lookout (Circular),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=11&dsmode=1&l=1,8.6,2025-01-02,Central and Western,Wan Chai,9818.0
1343,1000277,CTB,76,76,76,1,T,1,30,石排灣,石排湾,Shek Pai Wan,銅鑼灣(邊寧頓街)(上課日加開班次),铜锣湾(边宁顿街)(上课日加开班次),Causeway Bay (Pennington Street) (School days additional departure),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=76&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=76&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=76&dsmode=1&l=1,7.0,2023-06-18,Southern District,Wan Chai,7598.0
1344,1000278,CTB,76,76,76,1,T,1,30,黃竹坑站,黄竹坑站,Wong Chuk Hang Station,銅鑼灣(邊寧頓街)(上課日加開班次),铜锣湾(边宁顿街)(上课日加开班次),Causeway Bay (Pennington Street) (School days additional departure),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=76&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=76&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=76&dsmode=1&l=1,7.0,2023-06-18,Southern District,Wan Chai,7446.0
1345,1000279,CTB,720A,720A,720A,1,T,1,31,嘉亨灣,嘉亨湾,Grand Promenade,中環 (畢打街),中环 (毕打街),Central (Pedder Street),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720A&dsmode=1&l=1,8.7,2025-01-02,Eastern,Central and Western,8583.0
1346,1000280,CTB,720,720,720,1,T,1,33,嘉亨灣,嘉亨湾,Grand Promenade,中環 (永和街)(循環線)(經金鐘),中环 (永和街)(循环线)(经金钟),Central (Wing Wo Street) (Circular) (via Admiralty),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720&dsmode=1&l=1,8.7,2025-01-02,Eastern,Central and Western,9554.0
1347,1000281,CTB,720,720,720,1,T,1,30,嘉亨灣,嘉亨湾,Grand Promenade,中環 (永和街)(以永和街為終點班次),中环 (永和街)(以永和街为终点班次),Central (Wing Wo Street) (departure terminate at Wing Wo Street),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=720&dsmode=1&l=1,8.7,2025-01-02,Eastern,Central and Western,9577.0
1348,1000282,CTB,N8,N8,N8,1,NT,0,57,會展站,会展站,Exhibition Centre Station,杏花邨(以杏花邨為終站班次),杏花邨(以杏花邨为终站班次),Heng Fa Chuen (departure terminate at Heng Fa Chuen),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=N8&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=N8&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=N8&dsmode=1&l=1,8.9,2024-06-28,Wan Chai,Eastern,9612.0
1349,1000283,CTB,950,950,950,1,T,1,59,屯門 (菁田及和田),屯门 (菁田及和田),Tuen Mun (Ching Tin and Wo Tin),會展站,会展站,Exhibition Centre Station,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=950&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=950&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=950&dsmode=1&l=1,24.2,2025-01-02,Tuen Mun,Wan Chai,38081.0
1350,1000284,CTB,56A,56A,56A,1,T,1,55,屯門 (菁田及和田),屯门 (菁田及和田),Tuen Mun (Ching Tin and Wo Tin),粉嶺皇后山(經上水站),粉岭皇后山(经上水站),Queen’s Hill Fanling (via Shueng Shui Station),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=56A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=56A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=56A&dsmode=1&l=1,16.0,2025-01-02,Tuen Mun,North District,30954.0
1351,1000285,KMB,90,90,90,1,T,1,56,碩門邨,硕门邨,SHEK MUN ESTATE,將軍澳(彩明),将军澳(彩明),TSEUNG KWAN O (CHOI MING),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=90&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=90&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=90&lang=en,9.2,2023-06-18,Sha Tin,Sai Kung,18830.0
1352,1000286,KMB,97,97,97,1,T,1,61,烏溪沙站,乌溪沙站,WU KAI SHA STATION,康盛花園,康盛花园,HONG SING GARDEN,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=97&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=97&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=97&lang=en,9.2,2023-06-18,Sha Tin,Sai Kung,27348.0
1353,1000287,CTB,798P,798P,798P,1,T,1,78,將軍澳工業邨,将军澳工业邨,Tseung Kwan O Industrial Estate,大圍站(經沙田),大围站(经沙田),Tai Wai Station (via Sha Tin),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=798P&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=798P&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=798P&dsmode=1&l=1,13.1,2025-01-02,Sai Kung,Sha Tin,20436.0
1354,1000294,KMB,263B,263B,263B,1,T,1,47,屯門站,屯门站,TUEN MUN STATION,火炭(山尾街),火炭(山尾街),FO TAN (SHAN MEI STREET),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=263B&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=263B&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=263B&lang=en,16.9,2023-06-18,Tuen Mun,Sha Tin,47822.0
1355,1000295,CTB,10,10,10,1,T,1,59,堅尼地城,坚尼地城,Kennedy Town,北角碼頭(不經遮打道),北角码头(不经遮打道),North Point Ferry Pier (omit Chater Road),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=10&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=10&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=10&dsmode=1&l=1,4.8,2024-07-02,Central and Western,Eastern,9284.0
1356,1000296,CTB,10,10,10,1,R,0,54,北角碼頭,北角码头,North Point Ferry Pier,堅尼地城,坚尼地城,Kennedy Town,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=10&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=10&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=10&dsmode=1&l=1,4.8,2024-07-02,Eastern,Central and Western,9284.0
1357,1000300,CTB,955,955,955,1,T,1,89,屯門 (菁田及和田),屯门 (菁田及和田),Tuen Mun (Ching Tin and Wo Tin),西灣河,西湾河,Sai Wan Ho,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=955&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=955&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=955&dsmode=1&l=1,27.3,2025-01-02,Tuen Mun,Eastern,43309.0
1358,1000304,CTB,38,38,38,1,R,0,35,置富花園,置富花园,Chi Fu Fa Yuen,北角碼頭(經華富),北角码头(经华富),North Point Ferry (via Wah Fu),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=38&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=38&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=38&dsmode=1&l=1,9.4,2023-08-02,Southern District,Eastern,11983.0
1359,1000305,CTB,38,38,38,1,T,1,22,銅鑼灣(中央圖書館),铜锣湾(中央图书馆),Causeway Bay (Central Library),置富,置富,Chi Fu,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=38&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=38&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=38&dsmode=1&l=1,7.4,2023-06-18,Wan Chai,Southern District,5705.79924287562
1360,1000312,CTB,790,790,790,1,T,1,40,清水灣半島,清水湾半岛,Oscar by the Sea,尖沙咀(麼地道),尖沙咀(麽地道),Tsim Sha Tsui (Mody Road),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=790&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=790&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=790&dsmode=1&l=1,11.7,2025-01-02,Sai Kung,Yau Tsim Mong,19320.0
1361,1000313,CTB,795,795,795,1,T,1,68,將軍澳工業邨,将军澳工业邨,Tseung Kwan O Industrial Estate,長沙灣(海達),长沙湾(海达),Cheung Sha Wan (Hoi Tat),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=795&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=795&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=795&dsmode=1&l=1,14.6,2025-01-02,Sai Kung,Sham Shui Po,20798.0
1362,1000314,KMB,96,96,96,1,T,1,79,康盛花園,康盛花园,HONG SING GARDEN,大埔工業邨,大埔工业邨,TAI PO INDUSTRIAL ESTATE,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=96&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=96&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=96&lang=en,10.3,2024-01-05,Sai Kung,Tai Po,34665.0
1363,1000315,KMB,290E,290E,290E,1,T,1,79,將軍澳工業邨,将军澳工业邨,TSEUNG KWAN O INDUSTRIAL ESTATE,荃灣西站,荃湾西站,TSUEN WAN WEST STATION,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=290E&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=290E&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=290E&lang=en,12.1,2024-12-16,Sai Kung,Tsuen Wan,32373.0
1364,1000316,KMB,298X,298X,298X,1,T,1,62,坑口(北)(將軍澳醫院),坑口(北)(将军澳医院),HANG HAU (NORTH) (TSEUNG KWAN O HOSPITAL),美孚,美孚,MEI FOO,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=298X&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=298X&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=298X&lang=en,13.1,2024-11-01,Sai Kung,Sham Shui Po,23396.0
1365,1000322,KMB,74R,74R,74R,1,T,1,48,大埔(太和),大埔(太和),TAI PO (TAI WO),北潭涌,北潭涌,PAK TAM CHUNG,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=74R&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=74R&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=74R&lang=en,25.6,2023-06-18,Tai Po,Sai Kung,27428.0
1366,1000330,KMB,W2,W2,W2,1,T,1,33,佐敦(西九龍站),佐敦(西九龙站),JORDAN (WEST KOWLOON STATION),麗港公園,丽港公园,LAGUNA PARK,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=W2&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=W2&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=W2&lang=en,6.4,2023-06-18,Yau Tsim Mong,Kwun Tong,13883.0
1367,1000331,KMB,W2,W2,W2,1,T,1,30,創紀之城,创纪之城,MILLENNIUM CITY,佐敦(西九龍站),佐敦(西九龙站),JORDAN (WEST KOWLOON STATION),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=W2&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=W2&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=W2&lang=en,6.4,2023-06-18,Kwun Tong,Yau Tsim Mong,12439.0
1368,1000332,KMB,68X,68X,68X,1,T,1,58,朗屏邨悅屏樓,朗屏邨悦屏楼,YUET PING HOUSE LONG PING ESTATE,旺角(柏景灣),旺角(柏景湾),MONG KOK (PARK AVENUE),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=68X&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=68X&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=68X&lang=en,16.2,2025-01-02,Yuen Long,Yau Tsim Mong,22685.0
1369,1000333,KMB,268X,268X,268X,1,T,1,53,朗屏邨悅屏樓,朗屏邨悦屏楼,YUET PING HOUSE LONG PING ESTATE,佐敦(西九龍站),佐敦(西九龙站),JORDAN (WEST KOWLOON STATION),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268X&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268X&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268X&lang=en,16.2,2025-01-02,Yuen Long,Yau Tsim Mong,24125.0
1370,1000334,KMB,203C,203C,203C,1,R,0,44,深水埗(大坑東),深水埗(大坑东),SHAM SHUI PO (TAI HANG TUNG),尖沙咀東(麼地道),尖沙咀东(麽地道),TSIM SHA TSUI EAST (MODY ROAD),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=203C&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=203C&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=203C&lang=en,5.6,2023-10-06,Sham Shui Po,Yau Tsim Mong,6653.0
1371,1000342,KMB,64K,64K,64K,1,T,1,36,上村球場,上村球场,SHEUNG TSUEN PLAYGROUND,元朗(西),元朗(西),YUEN LONG (WEST),https://search.kmb.hk/KMBWebSite/?action=routesearch&route=64K&lang=zh-hk,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=64K&lang=zh-cn,https://search.kmb.hk/KMBWebSite/?action=routesearch&route=64K&lang=en,6.7,2024-09-27,Yuen Long,Yuen Long,12688.0
1372,1000343,CTB,94A,94A,94A,1,T,1,20,華富(中),华富(中),Wah Fu (Central),利東邨(利東街市為終站),利东邨(利东街市为终站),Lei Tung Estate (Terminate at Lei Tung Market),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=94A&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=94A&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=94A&dsmode=1&l=1,4.2,2024-09-26,Southern District,Southern District,5293.0
1373,1000344,CTB,20,20,20,1,T,1,46,長沙灣(海達),长沙湾(海达),Cheung Sha Wan (Hoi Tat),啟德(沐安街)(不停廣東道),启德(沐安街)(不停广东道),Kai Tak (Muk Ning Street) (omit Canton Road),https://mobile.bravobus.com.hk/nwp3/?f=1&ds=20&dsmode=1&l=0,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=20&dsmode=1&l=2,https://mobile.bravobus.com.hk/nwp3/?f=1&ds=20&dsmode=1&l=1,6.4,2024-12-13,Sham Shui Po,Kowloon City,10870.0
